symbol,direction,model,entry_ts,exit_ts,entry_price,exit_price,size_usdt,pnl,r_value,exit_reason,bars_held
ETH/USDT,long,pullback_long,2022-07-22 16:30:00+00:00,2022-07-22 19:30:00+00:00,1578.74,1530.74336535,49902.73,-1517.1359,-1.0,sl,6
SOL/USDT,short,swing_low_continuation,2022-07-23 17:30:00+00:00,2022-07-24 05:00:00+00:00,39.69,40.96106454,48760.37,-1561.5414,-1.0,sl,23
BTC/USDT,short,swing_low_continuation,2022-07-23 14:30:00+00:00,2022-07-24 05:30:00+00:00,22239.73,22743.91576981,48760.37,-1105.4219,-1.0,sl,30
ETH/USDT,short,swing_low_continuation,2022-07-26 07:30:00+00:00,2022-07-26 19:00:00+00:00,1423.15,1359.47303485,47826.94,2139.9532,1.305,tp,23
ETH/USDT,short,swing_low_continuation,2022-07-26 19:30:00+00:00,2022-07-26 23:30:00+00:00,1362.05,1423.79395455,48575.92,-2202.0259,-1.0,sl,8
SOL/USDT,short,swing_low_continuation,2022-07-26 02:30:00+00:00,2022-07-27 18:00:00+00:00,36.32,37.87180873,47826.94,-2043.4544,-1.0,sl,79
BTC/USDT,long,pullback_long,2022-07-29 14:00:00+00:00,2022-07-30 12:30:00+00:00,23695.41,24298.00704667,47090.0,1197.544,1.2,tp,45
SOL/USDT,long,pullback_long,2022-07-29 14:00:00+00:00,2022-07-30 13:30:00+00:00,42.26,44.18699964,47090.0,2147.2412,1.2139,tp,47
ETH/USDT,long,pullback_long,2022-07-31 15:30:00+00:00,2022-07-31 18:00:00+00:00,1708.51,1747.67149001,48260.68,1106.2037,1.1993,tp,5
SOL/USDT,long,pullback_long,2022-07-31 15:30:00+00:00,2022-07-31 22:00:00+00:00,43.96,42.71144203,48260.68,-1370.7065,-1.0,sl,13
SOL/USDT,short,swing_low_continuation,2022-08-01 17:30:00+00:00,2022-08-02 23:30:00+00:00,41.45,39.70263946,48168.1,2030.5678,1.1082,tp,60
BTC/USDT,short,swing_low_continuation,2022-08-01 17:30:00+00:00,2022-08-03 12:00:00+00:00,22973.17,23532.00507943,48168.1,-1171.7157,-1.0,sl,85
BTC/USDT,long,pullback_long,2022-08-06 18:30:00+00:00,2022-08-06 23:30:00+00:00,23138.04,22934.07857384,48468.7,-427.2508,-1.0,sl,10
ETH/USDT,long,pullback_long,2022-08-06 17:30:00+00:00,2022-08-07 00:30:00+00:00,1709.71,1682.79160304,48468.7,-763.1117,-1.0,sl,14
BTC/USDT,long,pullback_long,2022-08-08 23:00:00+00:00,2022-08-09 09:30:00+00:00,23813.39,23495.50070956,48052.07,-641.4559,-1.0,sl,21
SOL/USDT,long,pullback_long,2022-08-09 00:00:00+00:00,2022-08-09 10:30:00+00:00,42.17,41.2063756,48052.07,-1098.0353,-1.0,sl,21
BTC/USDT,short,swing_low_continuation,2022-08-09 17:30:00+00:00,2022-08-10 00:30:00+00:00,23120.13,22707.8162383,47443.25,846.0811,1.1248,tp,14
SOL/USDT,short,swing_low_continuation,2022-08-09 18:30:00+00:00,2022-08-10 12:30:00+00:00,39.96,41.44084335,47443.25,-1758.1587,-1.0,sl,36
BTC/USDT,short,swing_low_continuation,2022-08-10 01:00:00+00:00,2022-08-10 12:30:00+00:00,22771.87,23209.83074419,47739.38,-918.1492,-1.0,sl,23
ETH/USDT,short,swing_low_continuation,2022-08-10 01:00:00+00:00,2022-08-10 12:30:00+00:00,1672.21,1721.64218226,47739.38,-1411.2233,-1.0,sl,23
SOL/USDT,long,pullback_long,2022-08-11 21:30:00+00:00,2022-08-12 11:30:00+00:00,43.32,42.18580449,46308.74,-1212.4461,-1.0,sl,28
ETH/USDT,long,pullback_long,2022-08-12 14:00:00+00:00,2022-08-12 19:00:00+00:00,1883.71,1926.12142309,45884.39,1033.0795,1.2006,tp,10
BTC/USDT,long,pullback_long,2022-08-13 12:00:00+00:00,2022-08-14 07:00:00+00:00,24435.91,24860.15260339,46245.96,802.8965,1.2,tp,38
ETH/USDT,long,pullback_long,2022-08-14 13:00:00+00:00,2022-08-14 16:30:00+00:00,1985.94,1956.86729232,46526.98,-681.1209,-1.0,sl,7
BTC/USDT,long,pullback_long,2022-08-14 13:00:00+00:00,2022-08-14 17:00:00+00:00,24527.48,24226.64650788,46526.98,-570.6609,-1.0,sl,8
BTC/USDT,short,swing_low_continuation,2022-08-16 13:30:00+00:00,2022-08-17 06:00:00+00:00,23938.88,24364.60892678,46088.85,-819.6439,-1.0,sl,33
SOL/USDT,short,swing_low_continuation,2022-08-15 22:30:00+00:00,2022-08-17 12:00:00+00:00,43.98,41.91579251,46088.85,2163.1867,2.0534,tp,75
SOL/USDT,short,swing_low_continuation,2022-08-17 19:30:00+00:00,2022-08-18 23:00:00+00:00,40.85,39.48506496,46559.09,1555.6948,0.9077,tp,55
BTC/USDT,short,swing_low_continuation,2022-08-19 07:00:00+00:00,2022-08-19 11:00:00+00:00,21906.65,21441.80077543,47103.59,999.5169,0.7964,tp,8
ETH/USDT,short,swing_low_continuation,2022-08-19 07:00:00+00:00,2022-08-19 11:30:00+00:00,1748.76,1701.66071186,47103.59,1268.6392,0.8003,tp,9
BTC/USDT,short,swing_low_continuation,2022-08-19 12:00:00+00:00,2022-08-19 21:30:00+00:00,21467.91,20986.24194661,47897.44,1074.6583,0.8,tp,19
ETH/USDT,short,swing_low_continuation,2022-08-19 12:00:00+00:00,2022-08-19 21:30:00+00:00,1707.72,1658.40060782,47897.44,1383.2904,0.7997,tp,19
ETH/USDT,short,swing_low_continuation,2022-08-19 22:00:00+00:00,2022-08-20 18:30:00+00:00,1648.09,1594.06395588,48757.72,1598.327,0.7997,tp,41
SOL/USDT,short,swing_low_continuation,2022-08-19 07:00:00+00:00,2022-08-20 19:30:00+00:00,35.94,34.46016501,47103.59,1939.4975,0.7904,tp,73
SOL/USDT,short,swing_low_continuation,2022-08-20 20:00:00+00:00,2022-08-21 08:00:00+00:00,34.44,35.90594539,49995.96,-2128.0879,-1.0,sl,24
ETH/USDT,short,swing_low_continuation,2022-08-20 20:00:00+00:00,2022-08-21 09:30:00+00:00,1564.23,1620.55260029,49995.96,-1800.1844,-1.0,sl,27
BTC/USDT,short,swing_low_continuation,2022-08-19 22:00:00+00:00,2022-08-21 20:30:00+00:00,21081.62,21686.145114,48757.72,-1398.15,-1.0,sl,93
ETH/USDT,short,swing_low_continuation,2022-08-22 18:30:00+00:00,2022-08-22 23:30:00+00:00,1567.48,1618.32059564,48131.71,-1561.133,-1.0,sl,10
SOL/USDT,short,swing_low_continuation,2022-08-22 12:30:00+00:00,2022-08-23 11:30:00+00:00,34.55,35.69022429,48131.71,-1588.4499,-1.0,sl,46
SOL/USDT,short,swing_low_continuation,2022-08-26 10:30:00+00:00,2022-08-26 13:00:00+00:00,34.63,35.44546207,47029.36,-1107.4403,-1.0,sl,5
SOL/USDT,short,swing_low_continuation,2022-08-26 14:30:00+00:00,2022-08-26 15:00:00+00:00,34.68,33.0875567,46641.76,2141.7058,1.9954,tp,1
SOL/USDT,short,swing_low_continuation,2022-08-26 15:30:00+00:00,2022-08-26 22:30:00+00:00,33.26,32.12773123,47391.35,1613.3417,0.7753,tp,14
ETH/USDT,short,swing_low_continuation,2022-08-26 16:30:00+00:00,2022-08-26 23:00:00+00:00,1569.37,1527.41882708,47391.35,1266.8285,0.5385,tp,13
BTC/USDT,short,swing_low_continuation,2022-08-26 23:00:00+00:00,2022-08-26 23:00:00+00:00,20612.54,20223.11741822,47956.02,906.0095,0.8,tp,0
SOL/USDT,short,swing_low_continuation,2022-08-26 23:00:00+00:00,2022-08-27 05:30:00+00:00,32.3,31.17074686,47956.02,1676.6095,0.8,tp,13
BTC/USDT,short,swing_low_continuation,2022-08-26 23:30:00+00:00,2022-08-27 15:30:00+00:00,20296.21,19804.75474549,48716.52,1179.6286,1.0025,tp,32
ETH/USDT,short,swing_low_continuation,2022-08-26 23:30:00+00:00,2022-08-27 15:30:00+00:00,1513.96,1454.90918502,48716.52,1900.1494,0.9711,tp,32
BTC/USDT,short,swing_low_continuation,2022-08-27 16:00:00+00:00,2022-08-28 23:30:00+00:00,19976.08,19641.11070845,50381.25,844.819,0.7945,tp,63
SOL/USDT,short,swing_low_continuation,2022-08-27 16:00:00+00:00,2022-08-28 23:30:00+00:00,31.36,30.46623595,50381.25,1435.8721,0.8164,tp,63
ETH/USDT,short,swing_low_continuation,2022-08-27 16:00:00+00:00,2022-08-28 23:30:00+00:00,1469.92,1428.45984541,50381.25,1421.0395,0.7997,tp,63
BTC/USDT,short,swing_low_continuation,2022-08-29 00:00:00+00:00,2022-08-29 03:30:00+00:00,19555.61,19908.76106627,51676.86,-933.2227,-1.0,sl,7
ETH/USDT,short,swing_low_continuation,2022-08-29 00:00:00+00:00,2022-08-29 12:00:00+00:00,1426.76,1471.43611441,51676.86,-1618.1567,-1.0,sl,24
BTC/USDT,short,swing_low_continuation,2022-08-30 16:30:00+00:00,2022-08-30 19:00:00+00:00,19835.1,20097.9997332,50783.88,-673.1032,-1.0,sl,5
BTC/USDT,short,swing_low_continuation,2022-09-03 19:30:00+00:00,2022-09-04 23:30:00+00:00,19755.15,19988.26870381,50548.29,-596.4901,-1.0,sl,56
ETH/USDT,short,swing_low_continuation,2022-09-07 00:30:00+00:00,2022-09-07 20:00:00+00:00,1531.43,1603.04842189,50339.52,-2354.1637,-1.0,sl,39
BTC/USDT,short,swing_low_continuation,2022-09-06 23:30:00+00:00,2022-09-07 20:30:00+00:00,18882.62,19293.98064213,50339.52,-1096.6538,-1.0,sl,42
SOL/USDT,long,pullback_long,2022-09-08 13:30:00+00:00,2022-09-08 14:30:00+00:00,32.53,33.44441845,49131.73,1381.0932,1.1718,tp,2
ETH/USDT,long,pullback_long,2022-09-10 15:30:00+00:00,2022-09-10 21:30:00+00:00,1720.38,1748.13362146,49615.11,800.404,1.2,tp,12
SOL/USDT,long,pullback_long,2022-09-10 01:00:00+00:00,2022-09-11 16:30:00+00:00,34.71,35.7897886,49615.11,1543.4696,1.2,tp,79
ETH/USDT,long,pullback_long,2022-09-11 23:30:00+00:00,2022-09-12 03:30:00+00:00,1750.87,1717.1300013,50435.47,-971.9126,-1.0,sl,8
BTC/USDT,short,swing_low_continuation,2022-09-13 15:30:00+00:00,2022-09-13 19:00:00+00:00,20918.33,20208.7628114,50095.3,1699.2743,1.0318,tp,7
ETH/USDT,short,swing_low_continuation,2022-09-13 18:30:00+00:00,2022-09-15 00:00:00+00:00,1611.42,1653.35973655,50095.3,-1303.8089,-1.0,sl,59
SOL/USDT,short,swing_low_continuation,2022-09-13 18:30:00+00:00,2022-09-15 15:00:00+00:00,34.73,32.65987882,50095.3,2985.9874,1.3939,tp,89
ETH/USDT,short,swing_low_continuation,2022-09-15 21:30:00+00:00,2022-09-16 13:30:00+00:00,1494.18,1432.94449397,51278.81,2101.5432,0.8997,tp,32
SOL/USDT,short,swing_low_continuation,2022-09-16 14:00:00+00:00,2022-09-17 14:30:00+00:00,32.02,33.2243525,52014.35,-1956.3901,-1.0,sl,49
ETH/USDT,short,swing_low_continuation,2022-09-16 14:00:00+00:00,2022-09-18 17:00:00+00:00,1430.72,1384.62633477,52014.35,1675.7521,0.8,tp,102
ETH/USDT,short,swing_low_continuation,2022-09-18 17:30:00+00:00,2022-09-18 21:00:00+00:00,1391.44,1344.81711039,51916.13,1739.5504,1.7151,tp,7
BTC/USDT,short,swing_low_continuation,2022-09-15 14:30:00+00:00,2022-09-19 02:00:00+00:00,20040.99,19267.62073506,50233.71,1938.4874,3.7292,tp,167
SOL/USDT,short,swing_low_continuation,2022-09-18 21:30:00+00:00,2022-09-19 02:00:00+00:00,31.4,30.50967802,52524.97,1489.3037,0.8704,tp,9
ETH/USDT,short,swing_low_continuation,2022-09-18 21:30:00+00:00,2022-09-19 02:00:00+00:00,1329.84,1296.03439426,52524.97,1335.2271,0.666,tp,9
BTC/USDT,short,swing_low_continuation,2022-09-19 02:30:00+00:00,2022-09-19 06:30:00+00:00,18803.28,18380.2994089,54192.02,1219.0518,0.955,tp,8
SOL/USDT,short,swing_low_continuation,2022-09-19 02:30:00+00:00,2022-09-19 14:00:00+00:00,30.87,32.04082423,54192.02,-2055.3719,-1.0,sl,23
ETH/USDT,short,swing_low_continuation,2022-09-19 02:30:00+00:00,2022-09-19 14:00:00+00:00,1309.25,1354.40627726,54192.02,-1869.0929,-1.0,sl,23
SOL/USDT,long,pullback_long,2022-09-24 18:30:00+00:00,2022-09-25 17:00:00+00:00,33.53,32.76815306,53245.13,-1209.8014,-1.0,sl,45
SOL/USDT,short,swing_low_continuation,2022-09-26 05:30:00+00:00,2022-09-26 08:30:00+00:00,32.07,33.10357441,52821.7,-1702.3747,-1.0,sl,6
ETH/USDT,short,swing_low_continuation,2022-09-26 06:30:00+00:00,2022-09-26 08:30:00+00:00,1287.58,1315.78319643,52821.7,-1157.0083,-1.0,sl,4
BTC/USDT,short,swing_low_continuation,2022-09-28 02:30:00+00:00,2022-09-28 14:00:00+00:00,18626.24,19260.77292128,51820.92,-1765.3633,-1.0,sl,23
ETH/USDT,short,swing_low_continuation,2022-09-28 02:30:00+00:00,2022-09-28 14:30:00+00:00,1279.19,1324.71659712,51820.92,-1844.3157,-1.0,sl,24
SOL/USDT,short,swing_low_continuation,2022-09-28 01:30:00+00:00,2022-09-28 19:00:00+00:00,32.38,33.54097397,51820.92,-1858.0216,-1.0,sl,35
BTC/USDT,long,pullback_long,2022-09-29 08:00:00+00:00,2022-09-29 13:30:00+00:00,19360.4,19016.0977848,49907.22,-887.5419,-1.0,sl,11
SOL/USDT,long,pullback_long,2022-09-29 08:00:00+00:00,2022-09-29 16:30:00+00:00,33.35,34.25553997,49907.22,1355.1119,1.2299,tp,17
BTC/USDT,long,pullback_long,2022-09-30 03:30:00+00:00,2022-09-30 14:30:00+00:00,19391.4,19802.04082908,50070.87,1060.3228,1.207,tp,22
SOL/USDT,long,pullback_long,2022-09-30 14:30:00+00:00,2022-09-30 15:00:00+00:00,34.15,35.17642173,50070.87,1504.9437,1.2263,tp,1
SOL/USDT,long,pullback_long,2022-09-30 18:30:00+00:00,2022-09-30 20:30:00+00:00,34.12,33.17362773,50968.71,-1413.6979,-1.0,sl,4
SOL/USDT,short,swing_low_continuation,2022-10-01 16:30:00+00:00,2022-10-02 10:00:00+00:00,32.8,32.11278493,50473.92,1057.5134,0.8936,tp,35
ETH/USDT,short,swing_low_continuation,2022-10-02 10:30:00+00:00,2022-10-02 19:00:00+00:00,1291.91,1311.57786706,50844.05,-774.0431,-1.0,sl,17
ETH/USDT,short,swing_low_continuation,2022-10-02 23:30:00+00:00,2022-10-03 12:30:00+00:00,1276.42,1303.31660139,50573.13,-1065.6722,-1.0,sl,26
SOL/USDT,short,swing_low_continuation,2022-10-02 22:30:00+00:00,2022-10-03 13:00:00+00:00,32.42,32.87821362,50573.13,-714.784,-1.0,sl,29
SOL/USDT,long,pullback_long,2022-10-05 11:00:00+00:00,2022-10-05 13:30:00+00:00,33.78,33.27626617,49949.97,-744.8635,-1.0,sl,5
BTC/USDT,long,pullback_long,2022-10-06 09:30:00+00:00,2022-10-06 14:00:00+00:00,20161.17,19896.51694245,49689.27,-652.2646,-1.0,sl,9
SOL/USDT,long,pullback_long,2022-10-06 09:00:00+00:00,2022-10-06 21:00:00+00:00,34.01,33.52201522,49689.27,-712.9552,-1.0,sl,24
ETH/USDT,long,pullback_long,2022-10-06 09:30:00+00:00,2022-10-07 12:00:00+00:00,1360.32,1341.30491243,49689.27,-694.5761,-1.0,sl,53
SOL/USDT,short,swing_low_continuation,2022-10-08 03:30:00+00:00,2022-10-08 21:30:00+00:00,32.82,32.37176994,48968.34,668.7715,0.7691,tp,36
ETH/USDT,short,swing_low_continuation,2022-10-08 22:00:00+00:00,2022-10-09 10:30:00+00:00,1307.33,1323.80737079,49202.41,-620.139,-1.0,sl,25
SOL/USDT,short,swing_low_continuation,2022-10-08 22:00:00+00:00,2022-10-09 12:00:00+00:00,32.49,32.95740863,49202.41,-707.8372,-1.0,sl,28
BTC/USDT,short,swing_low_continuation,2022-10-08 04:30:00+00:00,2022-10-10 08:00:00+00:00,19506.77,19209.68773419,48968.34,745.7732,1.3072,tp,103
ETH/USDT,short,swing_low_continuation,2022-10-10 16:30:00+00:00,2022-10-11 00:00:00+00:00,1305.23,1284.30228369,48998.64,785.6314,1.2925,tp,15
BTC/USDT,short,swing_low_continuation,2022-10-10 16:30:00+00:00,2022-10-11 14:00:00+00:00,19196.37,18924.12502392,48998.64,694.904,1.2271,tp,43
SOL/USDT,short,swing_low_continuation,2022-10-11 00:30:00+00:00,2022-10-11 23:00:00+00:00,31.5,30.92809959,49273.61,894.5904,0.7105,tp,45
ETH/USDT,short,swing_low_continuation,2022-10-11 00:30:00+00:00,2022-10-12 09:00:00+00:00,1277.91,1301.99007271,49273.61,-928.4786,-1.0,sl,65
SOL/USDT,short,swing_low_continuation,2022-10-11 23:30:00+00:00,2022-10-13 07:00:00+00:00,30.5,30.15995203,49829.94,555.5597,0.3091,tp,63
SOL/USDT,short,swing_low_continuation,2022-10-13 07:30:00+00:00,2022-10-13 10:00:00+00:00,30.11,29.11566542,49699.41,1641.2435,2.7211,tp,5
ETH/USDT,short,swing_low_continuation,2022-10-13 10:30:00+00:00,2022-10-13 10:30:00+00:00,1242.02,1220.98269965,50273.85,851.5371,0.741,tp,0
ETH/USDT,short,swing_low_continuation,2022-10-13 11:00:00+00:00,2022-10-13 12:00:00+00:00,1242.94,1270.40912544,50571.89,-1117.6449,-1.0,sl,2
ETH/USDT,short,swing_low_continuation,2022-10-13 12:30:00+00:00,2022-10-13 15:30:00+00:00,1248.36,1258.81707755,50180.71,-420.3464,-1.0,sl,6
ETH/USDT,short,swing_low_continuation,2022-10-15 20:30:00+00:00,2022-10-15 23:00:00+00:00,1282.25,1266.0402595,50033.59,632.5065,0.9398,tp,5
BTC/USDT,short,swing_low_continuation,2022-10-15 20:30:00+00:00,2022-10-16 19:30:00+00:00,19102.17,19284.78541175,50033.59,-478.3176,-1.0,sl,46
SOL/USDT,short,swing_low_continuation,2022-10-15 09:30:00+00:00,2022-10-16 20:00:00+00:00,29.81,30.52003567,50033.59,-1191.7354,-1.0,sl,69
ETH/USDT,long,pullback_long,2022-10-18 09:30:00+00:00,2022-10-18 14:30:00+00:00,1324.17,1308.7470909,49670.45,-578.523,-1.0,sl,10
SOL/USDT,short,swing_low_continuation,2022-10-19 13:30:00+00:00,2022-10-19 22:30:00+00:00,29.86,29.09209107,49467.97,1272.1666,1.6518,tp,18
SOL/USDT,short,swing_low_continuation,2022-10-19 23:00:00+00:00,2022-10-20 00:30:00+00:00,29.18,28.5857633,49913.22,1016.4588,0.8,tp,3
SOL/USDT,short,swing_low_continuation,2022-10-20 01:00:00+00:00,2022-10-21 00:00:00+00:00,28.64,27.95996938,50268.99,1193.5912,0.8,tp,46
SOL/USDT,short,swing_low_continuation,2022-10-21 00:30:00+00:00,2022-10-21 09:00:00+00:00,27.64,27.28179039,50686.74,656.8914,0.3067,tp,17
SOL/USDT,short,swing_low_continuation,2022-10-21 11:30:00+00:00,2022-10-21 12:00:00+00:00,27.66,26.86102755,50916.65,1470.752,1.3457,tp,1
ETH/USDT,short,swing_low_continuation,2022-10-21 11:30:00+00:00,2022-10-21 12:00:00+00:00,1280.36,1260.2301506,50916.65,800.5127,1.4104,tp,1
BTC/USDT,short,swing_low_continuation,2022-10-21 12:30:00+00:00,2022-10-21 15:30:00+00:00,18772.02,19136.90428953,51711.6,-1005.1529,-1.0,sl,6
ETH/USDT,short,swing_low_continuation,2022-10-21 12:30:00+00:00,2022-10-21 15:30:00+00:00,1264.25,1291.46750377,51711.6,-1113.2772,-1.0,sl,6
SOL/USDT,short,swing_low_continuation,2022-10-21 12:30:00+00:00,2022-10-21 19:00:00+00:00,27.19,28.15452159,51711.6,-1834.386,-1.0,sl,13
SOL/USDT,short,swing_low_continuation,2022-10-22 02:30:00+00:00,2022-10-23 02:00:00+00:00,27.86,28.48479356,50328.11,-1128.6676,-1.0,sl,47
ETH/USDT,long,pullback_long,2022-10-23 07:00:00+00:00,2022-10-23 12:00:00+00:00,1309.22,1300.95880322,49933.08,-315.0784,-1.0,sl,10
ETH/USDT,long,pullback_long,2022-10-25 02:30:00+00:00,2022-10-25 13:00:00+00:00,1340.8,1359.2863077,49822.8,686.9329,1.2,tp,21
BTC/USDT,long,pullback_long,2022-10-24 06:00:00+00:00,2022-10-25 15:00:00+00:00,19335.76,19564.86688387,49822.8,590.3438,1.2078,tp,66
BTC/USDT,long,pullback_long,2022-10-27 12:00:00+00:00,2022-10-27 20:00:00+00:00,20622.11,20375.79358635,50269.85,-600.4375,-1.0,sl,16
SOL/USDT,long,pullback_long,2022-10-27 17:30:00+00:00,2022-10-27 20:00:00+00:00,31.32,30.46350193,50269.85,-1374.7136,-1.0,sl,5
BTC/USDT,long,pullback_long,2022-10-29 23:30:00+00:00,2022-10-30 16:30:00+00:00,20772.17,20553.37048552,49578.54,-522.2257,-1.0,sl,34
SOL/USDT,long,pullback_long,2022-10-29 23:30:00+00:00,2022-10-30 16:30:00+00:00,32.76,32.00250071,49578.54,-1146.3892,-1.0,sl,34
BTC/USDT,long,pullback_long,2022-11-01 12:30:00+00:00,2022-11-01 13:30:00+00:00,20545.05,20362.68139266,48994.53,-434.9011,-1.0,sl,2
SOL/USDT,long,pullback_long,2022-10-31 15:30:00+00:00,2022-11-02 00:00:00+00:00,32.94,31.96592369,48994.53,-1448.8285,-1.0,sl,65
SOL/USDT,short,swing_low_continuation,2022-11-02 09:30:00+00:00,2022-11-02 18:00:00+00:00,31.63,32.14374772,48335.22,-785.0809,-1.0,sl,17
SOL/USDT,short,swing_low_continuation,2022-11-02 19:30:00+00:00,2022-11-03 05:00:00+00:00,31.21,32.19833342,48060.44,-1521.9397,-1.0,sl,19
ETH/USDT,long,pullback_long,2022-11-05 20:30:00+00:00,2022-11-06 01:30:00+00:00,1633.62,1616.64958312,47527.77,-493.7293,-1.0,sl,10
SOL/USDT,long,pullback_long,2022-11-06 13:30:00+00:00,2022-11-06 16:00:00+00:00,35.75,34.87832326,47354.96,-1154.6354,-1.0,sl,5
BTC/USDT,long,pullback_long,2022-11-06 03:30:00+00:00,2022-11-06 22:00:00+00:00,21239.08,21088.09808916,47354.96,-336.6315,-1.0,sl,37
SOL/USDT,short,swing_low_continuation,2022-11-06 23:30:00+00:00,2022-11-07 07:00:00+00:00,32.72,31.36356752,46833.02,1941.4985,0.9224,tp,15
ETH/USDT,short,swing_low_continuation,2022-11-07 07:30:00+00:00,2022-11-07 13:00:00+00:00,1574.25,1585.60347748,47512.54,-342.66,-1.0,sl,11
SOL/USDT,short,swing_low_continuation,2022-11-07 07:30:00+00:00,2022-11-07 15:30:00+00:00,31.56,32.36844671,47512.54,-1217.0899,-1.0,sl,16
BTC/USDT,short,swing_low_continuation,2022-11-07 07:30:00+00:00,2022-11-07 22:00:00+00:00,20791.8,20407.84413579,47512.54,877.3997,2.9808,tp,29
SOL/USDT,short,swing_low_continuation,2022-11-07 21:30:00+00:00,2022-11-07 22:00:00+00:00,31.81,29.56980642,46966.63,3307.587,2.2397,tp,1
SOL/USDT,short,swing_low_continuation,2022-11-07 22:30:00+00:00,2022-11-08 02:30:00+00:00,28.85,27.64839168,48431.37,2017.1763,0.4315,tp,8
SOL/USDT,short,swing_low_continuation,2022-11-08 03:00:00+00:00,2022-11-08 03:00:00+00:00,27.79,26.00184493,49137.39,3161.7587,0.8,tp,0
BTC/USDT,short,swing_low_continuation,2022-11-07 22:30:00+00:00,2022-11-08 03:30:00+00:00,20447.07,20197.32269507,48431.37,591.5568,0.725,tp,10
BTC/USDT,short,swing_low_continuation,2022-11-08 04:00:00+00:00,2022-11-08 04:00:00+00:00,20147.62,19825.14026111,50451.05,807.5118,0.7954,tp,0
BTC/USDT,short,swing_low_continuation,2022-11-08 13:30:00+00:00,2022-11-08 16:00:00+00:00,19661.34,20018.53183522,50733.68,-921.6898,-1.0,sl,5
ETH/USDT,short,swing_low_continuation,2022-11-08 13:30:00+00:00,2022-11-08 16:00:00+00:00,1471.68,1514.34251078,50733.68,-1470.7179,-1.0,sl,5
BTC/USDT,short,swing_low_continuation,2022-11-08 17:30:00+00:00,2022-11-08 18:00:00+00:00,19839.99,18669.5080282,49896.33,2943.6887,3.4013,tp,1
SOL/USDT,short,swing_low_continuation,2022-11-09 04:30:00+00:00,2022-11-09 08:00:00+00:00,22.09,18.66449146,50926.62,7897.2192,0.9803,tp,7
ETH/USDT,short,swing_low_continuation,2022-11-09 06:30:00+00:00,2022-11-09 09:30:00+00:00,1303.31,1219.01221653,50926.62,3293.9218,0.9901,tp,6
SOL/USDT,short,swing_low_continuation,2022-11-09 08:30:00+00:00,2022-11-09 17:30:00+00:00,18.31,15.44380832,53690.65,8404.571,0.7147,tp,18
BTC/USDT,short,swing_low_continuation,2022-11-13 21:30:00+00:00,2022-11-14 00:00:00+00:00,16380.07,16106.53793861,57785.12,964.9582,0.7478,tp,5
ETH/USDT,short,swing_low_continuation,2022-11-13 21:30:00+00:00,2022-11-14 01:30:00+00:00,1215.06,1184.5865334,57785.12,1449.2395,0.7007,tp,8
BTC/USDT,short,swing_low_continuation,2022-11-14 02:00:00+00:00,2022-11-14 06:30:00+00:00,16090.87,16507.51437361,58630.09,-1518.1216,-1.0,sl,9
ETH/USDT,short,swing_low_continuation,2022-11-14 02:00:00+00:00,2022-11-14 06:30:00+00:00,1190.01,1236.32854044,58630.09,-2282.0482,-1.0,sl,9
ETH/USDT,short,swing_low_continuation,2022-11-14 16:30:00+00:00,2022-11-15 13:30:00+00:00,1234.39,1289.33706703,57300.03,-2550.6271,-1.0,sl,42
ETH/USDT,short,swing_low_continuation,2022-11-17 04:30:00+00:00,2022-11-20 11:30:00+00:00,1201.53,1176.02043048,56407.31,1197.5783,0.6912,tp,158
ETH/USDT,short,swing_low_continuation,2022-11-20 12:00:00+00:00,2022-11-20 21:30:00+00:00,1167.76,1149.36152332,56826.47,895.3214,0.8,tp,19
ETH/USDT,short,swing_low_continuation,2022-11-20 22:00:00+00:00,2022-11-21 02:00:00+00:00,1143.16,1117.95273006,57139.83,1259.9628,0.8006,tp,8
BTC/USDT,short,swing_low_continuation,2022-11-21 02:30:00+00:00,2022-11-21 04:00:00+00:00,15975.56,16305.79101506,57580.82,-1190.2539,-1.0,sl,3
ETH/USDT,short,swing_low_continuation,2022-11-21 02:30:00+00:00,2022-11-21 18:00:00+00:00,1116.54,1094.45392558,57580.82,1138.9957,0.5306,tp,31
BTC/USDT,short,swing_low_continuation,2022-11-21 18:30:00+00:00,2022-11-21 19:30:00+00:00,15975.34,15707.6189998,57562.88,964.6613,0.822,tp,2
ETH/USDT,short,swing_low_continuation,2022-11-21 18:30:00+00:00,2022-11-22 14:00:00+00:00,1099.52,1138.77125598,57562.88,-2054.9106,-1.0,sl,39
ETH/USDT,long,pullback_long,2022-11-26 16:00:00+00:00,2022-11-27 23:30:00+00:00,1210.9,1194.61444098,57181.29,-769.039,-1.0,sl,63
ETH/USDT,short,swing_low_continuation,2022-11-28 01:30:00+00:00,2022-11-29 02:00:00+00:00,1178.91,1188.50084453,56912.12,-463.0,-1.0,sl,49
ETH/USDT,long,pullback_long,2022-12-01 17:30:00+00:00,2022-12-03 00:00:00+00:00,1273.92,1299.02151161,56750.07,1118.2119,1.2011,tp,61
ETH/USDT,long,pullback_long,2022-12-03 04:00:00+00:00,2022-12-03 08:30:00+00:00,1285.84,1272.39119243,57141.45,-597.6516,-1.0,sl,9
