symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,exit_type,size_usd,gross_pnl,entry_fee,exit_fee,net_pnl
BTC,SLC,-1,2022-05-12 04:00:00+00:00,2022-05-13 03:30:00+00:00,28406.15,30780.123215813062,SL,24058.180437533105,-2010.6025,0.0,0.0,-2010.6025
SOL,SLC,-1,2022-05-12 05:00:00+00:00,2022-05-13 13:30:00+00:00,44.16,54.88707743135265,SL,24058.18043753311,-5844.0662,0.0,0.0,-5844.0662
BTC,SLC,-1,2022-05-14 16:00:00+00:00,2022-05-14 18:00:00+00:00,28818.05,29813.877683177387,SL,22063.402164995357,-762.4161,0.0,0.0,-762.4161
BTC,SLC,-1,2022-05-18 23:00:00+00:00,2022-05-19 14:00:00+00:00,28976.15,29844.887314663854,SL,21910.918935484835,-656.9138,0.0,0.0,-656.9138
ETH,SLC,-1,2022-05-18 23:00:00+00:00,2022-05-19 15:30:00+00:00,1948.1,2017.2260956347523,SL,21910.918935484835,-777.4838,0.0,0.0,-777.4838
SOL,SLC,-1,2022-05-24 00:00:00+00:00,2022-05-24 14:00:00+00:00,49.17,47.11859476087108,TP,21624.039406056407,902.1694,0.0,0.0,902.1694
SOL,SLC,-1,2022-05-24 09:00:00+00:00,2022-05-24 14:00:00+00:00,48.88,47.20892250831604,TP,21624.039406056407,739.2685,0.0,0.0,739.2685
BTC,SLC,-1,2022-05-24 14:00:00+00:00,2022-05-24 15:30:00+00:00,28960.87,29545.029441821145,SL,21952.326984384174,-442.7926,0.0,0.0,-442.7926
SOL,SLC,-1,2022-05-24 14:00:00+00:00,2022-05-24 15:30:00+00:00,47.9,50.05389333945633,SL,21952.326984384177,-987.1184,0.0,0.0,-987.1184
ETH,SLC,-1,2022-05-12 04:00:00+00:00,2022-05-26 12:30:00+00:00,1971.56,1797.5526268605379,TP,24058.180437533105,2123.3443,0.0,0.0,2123.3443
SOL,SLC,-1,2022-05-26 09:00:00+00:00,2022-05-26 13:00:00+00:00,44.22,42.32271556538913,TP,21666.344785348065,929.6069,0.0,0.0,929.6069
SOL,SLC,-1,2022-05-26 11:00:00+00:00,2022-05-26 13:00:00+00:00,44.08,42.257953727299814,TP,21666.34478534807,895.5781,0.0,0.0,895.5781
SOL,SLC,-1,2022-05-26 13:00:00+00:00,2022-05-26 16:00:00+00:00,43.64,45.95470548524446,SL,22456.05066244815,-1191.0895,0.0,0.0,-1191.0895
ETH,SLC,-1,2022-05-26 13:00:00+00:00,2022-05-26 16:00:00+00:00,1811.67,1880.015119754761,SL,22456.05066244815,-847.1529,0.0,0.0,-847.1529
BTC,SLC,-1,2022-05-26 14:00:00+00:00,2022-05-26 16:00:00+00:00,28811.0,29654.75013753925,SL,22456.05066244815,-657.641,0.0,0.0,-657.641
ETH,SLC,-1,2022-05-26 14:00:00+00:00,2022-05-26 16:00:00+00:00,1810.44,1889.2558254865637,SL,22456.05066244815,-977.6033,0.0,0.0,-977.6033
SOL,SLC,-1,2022-05-27 00:00:00+00:00,2022-05-27 02:00:00+00:00,43.44,41.36990986894992,TP,21721.353322186522,1035.1096,0.0,0.0,1035.1096
ETH,SLC,-1,2022-05-27 00:00:00+00:00,2022-05-27 02:00:00+00:00,1792.24,1729.6736934544126,TP,21721.353322186522,758.2828,0.0,0.0,758.2828
SOL,SLC,-1,2022-05-27 01:00:00+00:00,2022-05-27 02:00:00+00:00,43.29,41.22063059259636,TP,21721.353322186522,1038.3346,0.0,0.0,1038.3346
BTC,SLC,-1,2022-05-27 01:00:00+00:00,2022-05-27 17:00:00+00:00,29074.5,28443.050031463623,TP,21721.353322186522,471.7518,0.0,0.0,471.7518
BTC,SLC,-1,2022-05-27 02:00:00+00:00,2022-05-27 18:00:00+00:00,28959.82,28337.514314930508,TP,22287.69871941868,478.9312,0.0,0.0,478.9312
BTC,SLC,-1,2022-05-27 18:00:00+00:00,2022-05-28 13:00:00+00:00,28388.13,29241.34355591773,SL,22477.835322443192,-675.5779,0.0,0.0,-675.5779
SOL,SLC,-1,2022-05-27 02:00:00+00:00,2022-05-28 19:30:00+00:00,41.7,44.44105377645065,SL,22287.69871941868,-1465.0307,0.0,0.0,-1465.0307
ETH,SLC,-1,2022-05-27 02:00:00+00:00,2022-05-29 13:00:00+00:00,1743.21,1824.8718354987516,SL,22287.69871941868,-1044.0821,0.0,0.0,-1044.0821
BTC,SLC,-1,2022-05-27 17:00:00+00:00,2022-05-29 22:30:00+00:00,28734.0,29551.10729098833,SL,22382.0490805383,-636.4772,0.0,0.0,-636.4772
BTC,PBL,1,2022-06-01 10:00:00+00:00,2022-06-01 14:00:00+00:00,31696.0,31351.53025060049,SL,21713.601735166223,-235.9818,0.0,0.0,-235.9818
BTC,PBL,1,2022-06-01 12:30:00+00:00,2022-06-01 14:30:00+00:00,31660.17,31308.90201003712,SL,21713.601735166223,-240.9113,0.0,0.0,-240.9113
SOL,SLC,-1,2022-06-01 19:00:00+00:00,2022-06-02 00:30:00+00:00,41.15,39.37138895898692,TP,21618.223113023927,934.3964,0.0,0.0,934.3964
SOL,SLC,-1,2022-06-01 21:00:00+00:00,2022-06-02 05:00:00+00:00,40.59,38.67124864320811,TP,21618.223113023927,1021.9265,0.0,0.0,1021.9265
BTC,SLC,-1,2022-06-01 22:00:00+00:00,2022-06-02 22:00:00+00:00,29592.92,30492.982536238353,SL,21618.22311302393,-657.5138,0.0,0.0,-657.5138
SOL,SLC,-1,2022-06-02 01:00:00+00:00,2022-06-03 12:30:00+00:00,39.63,37.79091504838262,TP,21805.102385519232,1011.8959,0.0,0.0,1011.8959
ETH,SLC,-1,2022-06-02 14:00:00+00:00,2022-06-03 12:30:00+00:00,1799.58,1751.6384291935822,TP,22009.487677115903,586.342,0.0,0.0,586.342
SOL,SLC,-1,2022-06-03 13:00:00+00:00,2022-06-04 02:00:00+00:00,37.88,36.322688153552846,TP,22197.63251507929,912.5828,0.0,0.0,912.5828
SOL,SLC,-1,2022-06-04 01:00:00+00:00,2022-06-04 02:00:00+00:00,37.73,36.430519359130415,TP,22197.63251507929,764.5214,0.0,0.0,764.5214
SOL,SLC,-1,2022-06-04 03:00:00+00:00,2022-06-04 14:30:00+00:00,36.3,38.15932543563112,SL,22533.0533599604,-1154.1675,0.0,0.0,-1154.1675
SOL,SLC,-1,2022-06-04 02:00:00+00:00,2022-06-04 21:30:00+00:00,37.03,38.76350431529505,SL,22533.0533599604,-1054.8513,0.0,0.0,-1054.8513
ETH,SLC,-1,2022-06-01 21:00:00+00:00,2022-06-06 01:30:00+00:00,1793.16,1865.6220892198448,SL,21618.223113023927,-873.5983,0.0,0.0,-873.5983
BTC,MR,1,2022-06-07 03:00:00+00:00,2022-06-07 19:30:00+00:00,29402.09,30929.836499999998,TP,21916.529927408425,1138.7933,0.0,0.0,1138.7933
SOL,SLC,-1,2022-06-07 12:00:00+00:00,2022-06-07 19:30:00+00:00,38.07,40.31060893300776,SL,21916.529927408425,-1289.8968,0.0,0.0,-1289.8968
ETH,SLC,-1,2022-06-10 17:00:00+00:00,2022-06-11 08:30:00+00:00,1682.12,1635.5462707384333,TP,21886.30921098798,605.9776,0.0,0.0,605.9776
