symbol,strategy,direction,entry_time,exit_time,entry_price,exit_price,exit_type,size_usd,gross_pnl,entry_fee,exit_fee,net_pnl
BTC,SLC,-1,2022-06-11 16:00:00+00:00,2022-06-12 02:00:00+00:00,28405.55,27839.348166397675,TP,42884.580709084985,854.8093,0.0,0.0,854.8093
BTC,SLC,-1,2022-06-12 02:00:00+00:00,2022-06-12 02:30:00+00:00,28244.7,27700.079501083135,TP,43444.89541109089,837.714,0.0,0.0,837.714
SOL,SLC,-1,2022-06-12 02:00:00+00:00,2022-06-12 05:00:00+00:00,33.0,31.425663151951753,TP,43444.89541109089,2072.6333,0.0,0.0,2072.6333
SOL,SLC,-1,2022-06-12 05:00:00+00:00,2022-06-12 14:30:00+00:00,31.75,33.92846941288356,SL,44463.51697461168,-3050.7846,0.0,0.0,-3050.7846
BTC,SLC,-1,2022-06-12 03:00:00+00:00,2022-06-12 15:00:00+00:00,27427.48,28245.247543385645,SL,43738.09531107081,-1304.0788,0.0,0.0,-1304.0788
BTC,SLC,-1,2022-06-12 23:00:00+00:00,2022-06-13 00:30:00+00:00,26995.44,26299.313122776915,TP,42939.31478299235,1107.2689,0.0,0.0,1107.2689
SOL,SLC,-1,2022-06-12 23:00:00+00:00,2022-06-13 01:00:00+00:00,31.31,29.46354610839755,TP,42939.31478299235,2532.2729,0.0,0.0,2532.2729
BTC,SLC,-1,2022-06-13 01:00:00+00:00,2022-06-13 02:00:00+00:00,26307.16,25536.173866067853,TP,44213.154416725534,1295.7586,0.0,0.0,1295.7586
BTC,SLC,-1,2022-06-13 02:00:00+00:00,2022-06-13 03:00:00+00:00,25771.6,24931.622875634435,TP,44666.66992913523,1455.8266,0.0,0.0,1455.8266
SOL,SLC,-1,2022-06-13 01:00:00+00:00,2022-06-13 07:30:00+00:00,29.58,27.602700471016256,TP,44213.154416725534,2955.4648,0.0,0.0,2955.4648
