symbol,entry_time,exit_time,entry_price,exit_price,quantity,pnl,pnl_pct,regime,models_fired,score,exit_reason,duration_bars
XRP/USDT,2024-04-16 03:00:00+00:00,2024-04-16 12:00:00+00:00,0.57800168,0.56517306,6922.29819519,-94.7386,-2.37,bear_trend,liquidity_sweep,0.8039,stop_loss,9
XRP/USDT,2024-04-16 15:00:00+00:00,2024-04-16 16:00:00+00:00,0.5649678,0.55962437,7075.07581787,-43.7726,-1.1,bear_trend,liquidity_sweep,0.565,stop_loss,1
XRP/USDT,2024-04-17 09:00:00+00:00,2024-04-18 11:00:00+00:00,0.5472251,0.52824755,7301.05403386,132.667,3.32,bear_trend,trend,0.8,take_profit,26
XRP/USDT,2024-04-18 11:00:00+00:00,2024-04-18 15:00:00+00:00,0.53139446,0.52264588,7528.3246683,-71.8135,-1.8,bear_trend,liquidity_sweep,0.6816,stop_loss,4
XRP/USDT,2024-04-18 17:00:00+00:00,2024-04-19 08:00:00+00:00,0.51784869,0.49185755,7719.45568203,194.7917,4.87,volatility_expansion,momentum_breakout,0.5442,take_profit,15
XRP/USDT,2024-04-19 08:00:00+00:00,2024-04-20 10:00:00+00:00,0.48949965,0.49989899,8182.19175298,-91.161,-2.28,volatility_expansion,momentum_breakout,0.8138,stop_loss,26
XRP/USDT,2024-04-20 10:00:00+00:00,2024-04-21 03:00:00+00:00,0.50107277,0.51847207,7985.70628862,132.8393,3.32,volatility_expansion,momentum_breakout,0.5746,take_profit,17
XRP/USDT,2024-04-21 03:00:00+00:00,2024-04-21 06:00:00+00:00,0.51969762,0.50980425,7709.50226654,-82.2257,-2.05,volatility_expansion,momentum_breakout,0.7799,stop_loss,3
XRP/USDT,2024-04-21 06:00:00+00:00,2024-04-22 21:00:00+00:00,0.51124376,0.52708846,7830.31562348,117.9711,2.95,bull_trend,trend,0.75,take_profit,39
XRP/USDT,2024-04-22 23:00:00+00:00,2024-04-23 14:00:00+00:00,0.53285294,0.53859516,7521.39979072,-49.2336,-1.23,uncertain,liquidity_sweep,0.6006,stop_loss,15
XRP/USDT,2024-04-23 17:00:00+00:00,2024-04-23 21:00:00+00:00,0.54294091,0.56362983,7377.80102236,146.5157,3.66,bull_trend,trend,0.7846,take_profit,4
XRP/USDT,2024-04-24 06:00:00+00:00,2024-04-24 17:00:00+00:00,0.56531823,0.55312517,7095.91481089,-92.4732,-2.31,bull_trend,trend,0.6168,stop_loss,11
XRP/USDT,2024-04-25 05:00:00+00:00,2024-04-26 05:00:00+00:00,0.57699127,0.59765174,6945.7376988,-149.6213,-3.73,ranging,mean_reversion,0.6199,stop_loss,24
XRP/USDT,2024-04-26 05:00:00+00:00,2024-04-26 20:00:00+00:00,0.59929701,0.61494617,6677.03980763,-110.5707,-2.76,ranging,mean_reversion,0.7513,stop_loss,15
XRP/USDT,2024-04-26 20:00:00+00:00,2024-04-27 10:00:00+00:00,0.61106762,0.59981097,6540.97820073,67.6893,1.69,ranging,mean_reversion,0.8025,take_profit,14
XRP/USDT,2024-04-27 23:00:00+00:00,2024-04-28 12:00:00+00:00,0.58938828,0.57432594,6785.96804226,96.2898,2.41,bear_trend,trend,0.5469,take_profit,13
XRP/USDT,2024-04-29 18:00:00+00:00,2024-04-29 19:00:00+00:00,0.53402415,0.54374327,7496.47746938,-78.9188,-1.97,bear_trend,trend,0.8,stop_loss,1
XRP/USDT,2024-04-29 19:00:00+00:00,2024-04-30 00:00:00+00:00,0.54075617,0.52237663,7397.10464943,130.0573,3.25,bear_trend,trend,0.8,take_profit,5
XRP/USDT,2024-04-30 04:00:00+00:00,2024-05-01 05:00:00+00:00,0.52331738,0.53266808,7653.30979735,-77.6252,-1.94,bear_trend,trend,0.8,stop_loss,25
XRP/USDT,2024-05-03 14:00:00+00:00,2024-05-05 06:00:00+00:00,0.53970338,0.55084501,7414.96183375,-88.6795,-2.22,ranging,mean_reversion,0.5849,stop_loss,40
XRP/USDT,2024-05-06 08:00:00+00:00,2024-05-07 19:00:00+00:00,0.53490864,0.54017328,7474.58475341,-45.3778,-1.13,bear_trend,trend,0.7378,stop_loss,35
XRP/USDT,2024-05-08 01:00:00+00:00,2024-05-08 13:00:00+00:00,0.54405615,0.53469697,7345.34472116,62.8036,1.57,volatility_expansion,liquidity_sweep,0.8232,take_profit,12
XRP/USDT,2024-05-08 17:00:00+00:00,2024-05-08 22:00:00+00:00,0.5296144,0.53898197,7550.15342345,64.6755,1.62,ranging,mean_reversion,0.9611,take_profit,5
XRP/USDT,2024-05-10 12:00:00+00:00,2024-05-12 06:00:00+00:00,0.52809732,0.5173769,7576.52017871,-87.1643,-2.18,ranging,mean_reversion,0.6773,stop_loss,42
XRP/USDT,2024-05-12 07:00:00+00:00,2024-05-12 11:00:00+00:00,0.5171948,0.52116714,7729.25409042,24.6839,0.62,ranging,mean_reversion,0.8452,take_profit,4
XRP/USDT,2024-05-14 17:00:00+00:00,2024-05-15 05:00:00+00:00,0.50894534,0.49826347,7856.24641854,-89.854,-2.25,ranging,mean_reversion,0.7113,stop_loss,12
XRP/USDT,2024-05-15 05:00:00+00:00,2024-05-17 11:00:00+00:00,0.49849733,0.5083937,8013.46326098,73.2527,1.83,ranging,mean_reversion,1.0,take_profit,54
XRP/USDT,2024-05-18 13:00:00+00:00,2024-05-19 19:00:00+00:00,0.50926652,0.51763372,7849.52445682,59.6331,1.49,bull_trend,trend,0.7741,take_profit,30
XRP/USDT,2024-05-19 21:00:00+00:00,2024-05-20 00:00:00+00:00,0.51839483,0.512946,7715.66342348,-48.0094,-1.2,bull_trend,trend,0.8713,stop_loss,3
XRP/USDT,2024-05-20 00:00:00+00:00,2024-05-21 12:00:00+00:00,0.51791873,0.52667802,7718.8172669,61.5641,1.54,bull_trend,trend,0.818,take_profit,36
XRP/USDT,2024-05-22 09:00:00+00:00,2024-05-24 18:00:00+00:00,0.53173615,0.54087387,7522.65952109,62.6883,1.57,bull_trend,trend,0.7696,take_profit,57
XRP/USDT,2024-05-25 06:00:00+00:00,2024-05-26 09:00:00+00:00,0.54875336,0.54360312,7293.71391168,-43.5398,-1.09,bull_trend,trend,1.0,stop_loss,27
XRP/USDT,2024-05-28 03:00:00+00:00,2024-05-28 21:00:00+00:00,0.53765564,0.54178686,7440.80359813,-36.7635,-0.92,bear_trend,trend,0.6142,stop_loss,18
XRP/USDT,2024-05-29 22:00:00+00:00,2024-05-30 01:00:00+00:00,0.53037292,0.52548945,7539.9777115,-42.7922,-1.07,uncertain,liquidity_sweep,0.7076,stop_loss,3
XRP/USDT,2024-05-30 23:00:00+00:00,2024-05-31 21:00:00+00:00,0.52690382,0.53740901,7586.14733088,73.6384,1.84,ranging,mean_reversion,1.0,take_profit,22
XRP/USDT,2024-05-31 22:00:00+00:00,2024-06-01 12:00:00+00:00,0.53902776,0.54465606,7420.74958936,-47.7975,-1.19,ranging,liquidity_sweep,0.7252,stop_loss,14
XRP/USDT,2024-06-02 06:00:00+00:00,2024-06-02 10:00:00+00:00,0.55792244,0.57085621,7165.79889907,-98.7472,-2.47,ranging,mean_reversion,0.8628,stop_loss,4
XRP/USDT,2024-06-02 10:00:00+00:00,2024-06-03 02:00:00+00:00,0.57037762,0.5866138,7002.18563352,-119.7648,-3.0,ranging,mean_reversion,1.0,stop_loss,16
XRP/USDT,2024-06-03 02:00:00+00:00,2024-06-04 05:00:00+00:00,0.58503783,0.60640114,6818.32836121,-151.7548,-3.8,ranging,mean_reversion,0.8086,stop_loss,27
XRP/USDT,2024-06-04 16:00:00+00:00,2024-06-04 23:00:00+00:00,0.640384,0.63234555,6219.37774835,-55.9308,-1.4,volatility_expansion,momentum_breakout,0.5939,stop_loss,7
XRP/USDT,2024-06-04 23:00:00+00:00,2024-06-07 22:00:00+00:00,0.639616,0.61995378,6223.17140284,116.4825,2.93,volatility_expansion,liquidity_sweep,0.8017,take_profit,71
XRP/USDT,2024-06-08 11:00:00+00:00,2024-06-08 13:00:00+00:00,0.60881715,0.60405209,6545.44631988,-37.1435,-0.93,bear_trend,liquidity_sweep,0.6924,stop_loss,2
XRP/USDT,2024-06-08 19:00:00+00:00,2024-06-09 12:00:00+00:00,0.60653926,0.6153072,6567.37371527,-63.6006,-1.6,bear_trend,trend,0.8,stop_loss,17
XRP/USDT,2024-06-09 22:00:00+00:00,2024-06-10 23:00:00+00:00,0.59920919,0.57637698,6643.27260135,145.8233,3.66,bear_trend,trend,0.7101,take_profit,25
XRP/USDT,2024-06-11 00:00:00+00:00,2024-06-11 04:00:00+00:00,0.58135141,0.56215148,6857.16066664,125.7761,3.16,bear_trend,trend,0.8967,take_profit,4
XRP/USDT,2024-06-11 11:00:00+00:00,2024-06-12 12:00:00+00:00,0.55993393,0.54742872,7128.21596625,-95.06,-2.38,volatility_expansion,liquidity_sweep,0.6999,stop_loss,25
XRP/USDT,2024-06-12 15:00:00+00:00,2024-06-13 02:00:00+00:00,0.5495478,0.53177441,7255.80195528,123.0758,3.09,bear_trend,trend,1.0,take_profit,11
XRP/USDT,2024-06-13 02:00:00+00:00,2024-06-13 13:00:00+00:00,0.53779019,0.52053667,7423.35960608,122.1868,3.06,bear_trend,trend,1.0,take_profit,11
XRP/USDT,2024-06-13 22:00:00+00:00,2024-06-14 05:00:00+00:00,0.51940986,0.50695263,7695.23325328,89.9377,2.25,bear_trend,trend,0.8,take_profit,7
XRP/USDT,2024-06-14 14:00:00+00:00,2024-06-14 22:00:00+00:00,0.49841883,0.49056996,8026.30186052,-68.9508,-1.72,bear_trend,liquidity_sweep,0.8617,stop_loss,8
XRP/USDT,2024-06-16 14:00:00+00:00,2024-06-17 11:00:00+00:00,0.4511807,0.43853309,8860.26378956,106.1488,2.66,bear_trend,trend,0.8,take_profit,21
XRP/USDT,2024-06-17 16:00:00+00:00,2024-06-18 02:00:00+00:00,0.4355066,0.44189321,9188.63222124,-64.7307,-1.62,bear_trend,trend,1.0,stop_loss,10
XRP/USDT,2024-06-18 02:00:00+00:00,2024-06-18 19:00:00+00:00,0.43751853,0.4454942,9140.18428798,-78.9522,-1.97,bear_trend,trend|liquidity_sweep,0.8194,stop_loss,17
XRP/USDT,2024-06-18 21:00:00+00:00,2024-06-19 11:00:00+00:00,0.44727547,0.45532399,8933.46556751,-77.9487,-1.95,bear_trend,liquidity_sweep,0.6473,stop_loss,14
XRP/USDT,2024-06-20 15:00:00+00:00,2024-06-21 00:00:00+00:00,0.45405112,0.46291051,8793.01876899,-83.9479,-2.1,ranging,liquidity_sweep,0.6338,stop_loss,9
XRP/USDT,2024-06-21 18:00:00+00:00,2024-06-22 15:00:00+00:00,0.46940203,0.48800144,8498.04590581,151.9566,3.81,volatility_expansion,momentum_breakout,0.7056,take_profit,21
XRP/USDT,2024-06-22 15:00:00+00:00,2024-06-23 00:00:00+00:00,0.48928073,0.50414301,8164.96485065,115.2665,2.89,volatility_expansion,momentum_breakout,0.7446,take_profit,9
XRP/USDT,2024-06-24 07:00:00+00:00,2024-06-24 11:00:00+00:00,0.51431251,0.50618792,7776.30312056,-69.1311,-1.73,bull_trend,trend,0.5841,stop_loss,4
XRP/USDT,2024-06-24 11:00:00+00:00,2024-06-26 07:00:00+00:00,0.50929394,0.52255084,7847.2757191,97.9577,2.45,bull_trend,trend,0.5985,take_profit,44
XRP/USDT,2024-06-26 20:00:00+00:00,2024-06-27 15:00:00+00:00,0.51638375,0.50462481,7746.89372258,-97.0274,-2.43,ranging,liquidity_sweep,0.8704,stop_loss,19
XRP/USDT,2024-06-27 16:00:00+00:00,2024-06-28 12:00:00+00:00,0.50325233,0.48531892,7941.08600296,-148.2984,-3.71,ranging,mean_reversion,0.9924,stop_loss,20
XRP/USDT,2024-06-28 12:00:00+00:00,2024-06-28 15:00:00+00:00,0.48634392,0.4689414,8204.70832337,-148.661,-3.73,ranging,mean_reversion,0.9116,stop_loss,3
XRP/USDT,2024-06-28 15:00:00+00:00,2024-06-30 21:00:00+00:00,0.47932834,0.49389028,8312.1520424,114.9739,2.89,ranging,mean_reversion,0.8979,take_profit,54
XRP/USDT,2024-06-30 21:00:00+00:00,2024-07-01 21:00:00+00:00,0.49587233,0.51242328,8043.86487907,-139.2166,-3.49,ranging,mean_reversion,0.7664,stop_loss,24
XRP/USDT,2024-07-01 21:00:00+00:00,2024-07-02 16:00:00+00:00,0.50911362,0.52405515,7823.47954154,-122.957,-3.09,ranging,mean_reversion,0.608,stop_loss,19
XRP/USDT,2024-07-02 16:00:00+00:00,2024-07-03 18:00:00+00:00,0.52200226,0.53868716,7620.65667178,-133.2123,-3.35,ranging,mean_reversion,0.7565,stop_loss,26
XRP/USDT,2024-07-03 18:00:00+00:00,2024-07-03 23:00:00+00:00,0.53924073,0.55477495,7366.93234095,-120.4841,-3.03,ranging,mean_reversion,1.0,stop_loss,5
XRP/USDT,2024-07-03 23:00:00+00:00,2024-07-05 07:00:00+00:00,0.55018457,0.56780472,7211.41634759,-133.1129,-3.35,ranging,mean_reversion|liquidity_sweep,0.8231,stop_loss,32
XRP/USDT,2024-07-05 07:00:00+00:00,2024-07-05 11:00:00+00:00,0.5619591,0.57160777,7050.63761157,-74.0235,-1.87,ranging,liquidity_sweep,1.0,stop_loss,4
XRP/USDT,2024-07-05 11:00:00+00:00,2024-07-06 09:00:00+00:00,0.57302728,0.59581691,6909.07774271,-163.512,-4.13,ranging,mean_reversion,1.0,stop_loss,22
XRP/USDT,2024-07-06 23:00:00+00:00,2024-07-07 19:00:00+00:00,0.60645936,0.62069127,6517.22155855,86.7543,2.19,bull_trend,trend,0.8,take_profit,20
XRP/USDT,2024-07-07 19:00:00+00:00,2024-07-08 06:00:00+00:00,0.61699311,0.63326453,6411.3844121,98.3104,2.49,bull_trend,trend,0.6518,take_profit,11
XRP/USDT,2024-07-08 07:00:00+00:00,2024-07-08 17:00:00+00:00,0.62819161,0.61751511,6303.17241576,-73.1847,-1.85,bull_trend,trend,0.8348,stop_loss,10
XRP/USDT,2024-07-09 02:00:00+00:00,2024-07-09 13:00:00+00:00,0.62987616,0.61910253,6281.47287758,-73.5583,-1.86,bull_trend,trend,0.6511,stop_loss,11
XRP/USDT,2024-07-10 23:00:00+00:00,2024-07-11 05:00:00+00:00,0.64003268,0.62840508,6177.01274565,65.9475,1.67,volatility_compression,liquidity_sweep,0.8308,take_profit,6
XRP/USDT,2024-07-12 06:00:00+00:00,2024-07-12 15:00:00+00:00,0.61563668,0.60406602,6425.88415743,-80.23,-2.03,ranging,liquidity_sweep,0.8331,stop_loss,9
XRP/USDT,2024-07-12 15:00:00+00:00,2024-07-13 00:00:00+00:00,0.60463949,0.58701978,6537.25082265,-121.0271,-3.06,ranging,mean_reversion,0.7581,stop_loss,9
XRP/USDT,2024-07-13 00:00:00+00:00,2024-07-13 07:00:00+00:00,0.59131121,0.57058819,6676.21374523,-144.1691,-3.65,ranging,mean_reversion,0.7097,stop_loss,7
XRP/USDT,2024-07-13 07:00:00+00:00,2024-07-14 03:00:00+00:00,0.57058899,0.54756082,6908.37027006,-164.8806,-4.18,ranging,mean_reversion,1.0,stop_loss,20
XRP/USDT,2024-07-14 03:00:00+00:00,2024-07-15 06:00:00+00:00,0.55088965,0.52900831,7143.20919145,-162.0884,-4.12,ranging,mean_reversion,0.9049,stop_loss,27
XRP/USDT,2024-07-15 06:00:00+00:00,2024-07-16 02:00:00+00:00,0.52798553,0.51380227,7440.58273029,-111.3453,-2.83,ranging,mean_reversion,1.0,stop_loss,20
XRP/USDT,2024-07-16 02:00:00+00:00,2024-07-16 13:00:00+00:00,0.51699333,0.52186792,7589.9431983,31.0842,0.79,ranging,mean_reversion,0.5959,take_profit,11
XRP/USDT,2024-07-16 22:00:00+00:00,2024-07-17 22:00:00+00:00,0.50982959,0.51949086,7698.80780911,-80.3237,-2.05,bear_trend,trend,0.611,stop_loss,24
XRP/USDT,2024-07-18 11:00:00+00:00,2024-07-18 12:00:00+00:00,0.51180878,0.51915848,7662.51026755,50.3923,1.28,ranging,liquidity_sweep,0.7292,take_profit,1
XRP/USDT,2024-07-18 12:00:00+00:00,2024-07-18 14:00:00+00:00,0.51819622,0.52319868,7571.72637011,-43.7911,-1.12,ranging,liquidity_sweep,0.786,stop_loss,2
XRP/USDT,2024-07-18 14:00:00+00:00,2024-07-19 04:00:00+00:00,0.52467291,0.5433698,7474.69502915,-145.741,-3.72,ranging,mean_reversion,0.7614,stop_loss,14
XRP/USDT,2024-07-19 07:00:00+00:00,2024-07-19 23:00:00+00:00,0.53964521,0.5549622,7256.30457807,105.1877,2.69,bull_trend,trend,0.817,take_profit,16
XRP/USDT,2024-07-19 23:00:00+00:00,2024-07-20 01:00:00+00:00,0.5519987,0.56006533,7101.32111986,-63.2066,-1.61,bull_trend,liquidity_sweep,1.0,stop_loss,2
XRP/USDT,2024-07-20 04:00:00+00:00,2024-07-20 11:00:00+00:00,0.55537884,0.57115827,7053.32963866,105.3382,2.69,bull_trend,trend,1.0,take_profit,7
XRP/USDT,2024-07-20 14:00:00+00:00,2024-07-20 20:00:00+00:00,0.5726015,0.58837084,6848.34047869,-113.9569,-2.91,volatility_expansion,liquidity_sweep,0.8313,stop_loss,6
XRP/USDT,2024-07-20 20:00:00+00:00,2024-07-21 02:00:00+00:00,0.5885772,0.5773174,6654.50515006,-80.7472,-2.06,volatility_expansion,momentum_breakout,0.588,stop_loss,6
XRP/USDT,2024-07-21 03:00:00+00:00,2024-07-22 02:00:00+00:00,0.57795305,0.59749896,6771.03441051,126.3767,3.23,bull_trend,trend,0.8,take_profit,23
XRP/USDT,2024-07-22 14:00:00+00:00,2024-07-23 11:00:00+00:00,0.61926673,0.6562939,6327.28974029,228.2285,5.82,volatility_expansion,momentum_breakout,0.666,take_profit,21
XRP/USDT,2024-07-23 19:00:00+00:00,2024-07-23 23:00:00+00:00,0.65126471,0.66678343,6030.2515397,87.6207,2.23,bull_trend,trend,0.8,take_profit,4
XRP/USDT,2024-07-24 11:00:00+00:00,2024-07-24 13:00:00+00:00,0.67703796,0.68384279,5805.70103713,-45.4324,-1.16,bull_trend,liquidity_sweep,0.7153,stop_loss,2
XRP/USDT,2024-07-24 16:00:00+00:00,2024-07-24 20:00:00+00:00,0.67824027,0.66912708,5792.5490189,-58.6421,-1.49,bull_trend,trend,0.8,stop_loss,4
XRP/USDT,2024-07-24 20:00:00+00:00,2024-07-25 12:00:00+00:00,0.6727999,0.66288766,5835.73218009,-63.6912,-1.62,bull_trend,trend,0.8,stop_loss,16
XRP/USDT,2024-07-25 12:00:00+00:00,2024-07-25 15:00:00+00:00,0.66713131,0.65866764,5881.3159125,-55.6256,-1.42,bull_trend,liquidity_sweep,0.5338,stop_loss,3
XRP/USDT,2024-07-25 15:00:00+00:00,2024-07-26 20:00:00+00:00,0.6623635,0.67873094,5920.11789677,90.9426,2.32,bull_trend,liquidity_sweep,0.68,take_profit,29
XRP/USDT,2024-07-26 20:00:00+00:00,2024-07-27 04:00:00+00:00,0.66557172,0.65400956,5896.87010638,-74.0166,-1.89,bull_trend,liquidity_sweep,0.7536,stop_loss,8
XRP/USDT,2024-07-27 07:00:00+00:00,2024-07-27 12:00:00+00:00,0.65311741,0.64590136,6004.60183892,-49.1796,-1.25,uncertain,liquidity_sweep,0.7553,stop_loss,5
XRP/USDT,2024-07-27 17:00:00+00:00,2024-07-27 19:00:00+00:00,0.63031385,0.62433344,6218.53698502,-43.041,-1.1,volatility_expansion,liquidity_sweep,0.5915,stop_loss,2
XRP/USDT,2024-07-29 20:00:00+00:00,2024-07-30 02:00:00+00:00,0.57447327,0.57738614,6819.79512171,-25.7568,-0.66,volatility_compression,liquidity_sweep,0.582,stop_loss,6
XRP/USDT,2024-07-30 03:00:00+00:00,2024-07-30 19:00:00+00:00,0.5781287,0.58409606,6774.68533965,-46.3323,-1.18,volatility_compression,liquidity_sweep,0.7398,stop_loss,16
XRP/USDT,2024-07-31 19:00:00+00:00,2024-08-01 07:00:00+00:00,0.59199773,0.6007598,6612.6436258,52.025,1.33,bull_trend,trend,0.5803,take_profit,12
XRP/USDT,2024-08-01 12:00:00+00:00,2024-08-01 18:00:00+00:00,0.59935596,0.59037261,6534.73104846,-64.5347,-1.65,bull_trend,trend,0.8055,stop_loss,6
XRP/USDT,2024-08-01 20:00:00+00:00,2024-08-02 12:00:00+00:00,0.58847119,0.59570763,6651.03081743,-54.0368,-1.38,bear_trend,trend,0.7269,stop_loss,16
XRP/USDT,2024-08-04 06:00:00+00:00,2024-08-05 11:00:00+00:00,0.58588394,0.58972542,6676.50999997,19.761,0.51,ranging,mean_reversion,1.0,take_profit,29
XRP/USDT,2024-08-05 11:00:00+00:00,2024-08-05 16:00:00+00:00,0.59138534,0.58627502,6615.53434559,27.9643,0.71,ranging,mean_reversion,1.0,take_profit,5
XRP/USDT,2024-08-09 21:00:00+00:00,2024-08-10 19:00:00+00:00,0.56510133,0.56931164,6925.00586466,23.2646,0.59,ranging,mean_reversion,0.9107,take_profit,22
XRP/USDT,2024-08-11 03:00:00+00:00,2024-08-11 14:00:00+00:00,0.56308607,0.55478867,6951.22860152,-63.5051,-1.62,ranging,mean_reversion,1.0,stop_loss,11
XRP/USDT,2024-08-11 20:00:00+00:00,2024-08-12 13:00:00+00:00,0.55537431,0.54960327,7042.97967549,34.8086,0.89,bear_trend,trend,1.0,take_profit,17
XRP/USDT,2024-08-12 14:00:00+00:00,2024-08-14 19:00:00+00:00,0.54902415,0.55357526,7126.75385418,-38.3281,-0.98,bear_trend,trend,0.7272,stop_loss,53
XRP/USDT,2024-08-15 07:00:00+00:00,2024-08-15 22:00:00+00:00,0.55358497,0.55920752,7065.05813971,-45.6201,-1.17,ranging,liquidity_sweep,0.7356,stop_loss,15
XRP/USDT,2024-08-15 22:00:00+00:00,2024-08-16 08:00:00+00:00,0.5548119,0.5605318,7045.93752941,-46.196,-1.18,ranging,liquidity_sweep,0.8022,stop_loss,10
XRP/USDT,2024-08-16 08:00:00+00:00,2024-08-16 11:00:00+00:00,0.56043697,0.55671093,6971.70284334,20.1355,0.52,ranging,mean_reversion,0.8212,take_profit,3
XRP/USDT,2024-08-16 13:00:00+00:00,2024-08-16 14:00:00+00:00,0.56267637,0.56883892,6945.18234678,-48.694,-1.25,ranging,vwap_reversion|liquidity_sweep,0.6776,stop_loss,1
XRP/USDT,2024-08-16 14:00:00+00:00,2024-08-21 13:00:00+00:00,0.56623861,0.58152752,6897.85182614,-111.3985,-2.85,ranging,mean_reversion,0.9702,stop_loss,119
XRP/USDT,2024-08-21 13:00:00+00:00,2024-08-22 07:00:00+00:00,0.57990134,0.59079412,6727.4374698,-79.1874,-2.03,ranging,mean_reversion,0.8532,stop_loss,18
XRP/USDT,2024-08-22 07:00:00+00:00,2024-08-22 12:00:00+00:00,0.5880279,0.58332149,6628.8861065,25.3747,0.65,ranging,mean_reversion,0.6241,take_profit,5
XRP/USDT,2024-08-22 13:00:00+00:00,2024-08-24 14:00:00+00:00,0.58536857,0.58003482,6660.53871938,-41.3473,-1.06,bull_trend,trend,0.7431,stop_loss,49
XRP/USDT,2024-08-25 01:00:00+00:00,2024-08-25 19:00:00+00:00,0.58661204,0.58178914,6643.4026654,-37.8621,-0.97,bull_trend,trend,0.6078,stop_loss,18
XRP/USDT,2024-08-26 12:00:00+00:00,2024-08-26 14:00:00+00:00,0.58555062,0.58040922,6652.6613894,-40.0216,-1.03,bull_trend,trend,0.635,stop_loss,2
XRP/USDT,2024-08-26 17:00:00+00:00,2024-08-27 05:00:00+00:00,0.57892247,0.5751368,6725.85744357,-31.2834,-0.8,uncertain,liquidity_sweep,0.7085,stop_loss,12
XRP/USDT,2024-08-27 11:00:00+00:00,2024-08-27 23:00:00+00:00,0.57048809,0.56288774,6822.8943647,46.0567,1.18,bear_trend,trend,0.7807,take_profit,12
XRP/USDT,2024-08-28 07:00:00+00:00,2024-08-30 02:00:00+00:00,0.55957275,0.5513508,6959.07723809,51.4189,1.32,bear_trend,trend,0.9373,take_profit,43
XRP/USDT,2024-08-30 02:00:00+00:00,2024-08-30 04:00:00+00:00,0.55188254,0.5570192,7059.54571854,-42.1338,-1.08,bear_trend,trend,0.697,stop_loss,2
XRP/USDT,2024-09-01 19:00:00+00:00,2024-09-02 10:00:00+00:00,0.56661465,0.56142825,6872.81911894,-41.4598,-1.06,bull_trend,trend,0.7874,stop_loss,15
XRP/USDT,2024-09-03 14:00:00+00:00,2024-09-03 16:00:00+00:00,0.56845272,0.56384573,6847.48242957,-37.3613,-0.96,bull_trend,trend,0.6962,stop_loss,2
XRP/USDT,2024-09-03 16:00:00+00:00,2024-09-04 10:00:00+00:00,0.56643552,0.56116304,6869.02548365,-42.0259,-1.08,bull_trend,trend,0.6723,stop_loss,18
XRP/USDT,2024-09-05 02:00:00+00:00,2024-09-05 03:00:00+00:00,0.56007409,0.56479871,6943.83130221,-38.6651,-0.99,bear_trend,trend,0.5382,stop_loss,1
XRP/USDT,2024-09-05 03:00:00+00:00,2024-09-06 08:00:00+00:00,0.5610839,0.56675209,6928.37557303,-45.1319,-1.16,bear_trend,trend,0.5673,stop_loss,29
XRP/USDT,2024-09-07 11:00:00+00:00,2024-09-08 08:00:00+00:00,0.55707928,0.54998928,6974.71645929,-55.2418,-1.42,ranging,mean_reversion,0.8343,stop_loss,21
XRP/USDT,2024-09-08 08:00:00+00:00,2024-09-09 02:00:00+00:00,0.54964368,0.53934414,7064.84972593,-78.5349,-2.02,ranging,mean_reversion,1.0,stop_loss,18
XRP/USDT,2024-09-09 02:00:00+00:00,2024-09-09 12:00:00+00:00,0.53999043,0.52937461,7185.10881838,-82.0384,-2.11,ranging,mean_reversion,1.0,stop_loss,10
XRP/USDT,2024-09-09 12:00:00+00:00,2024-09-11 16:00:00+00:00,0.53119612,0.52154378,7297.66248751,-76.2015,-1.97,ranging,mean_reversion,0.6463,stop_loss,52
XRP/USDT,2024-09-11 20:00:00+00:00,2024-09-12 01:00:00+00:00,0.52052428,0.52473745,7441.20903785,-37.1846,-0.96,bear_trend,trend,0.6189,stop_loss,5
XRP/USDT,2024-09-12 12:00:00+00:00,2024-09-13 00:00:00+00:00,0.52356467,0.51865024,7394.92216581,30.5615,0.79,uncertain,liquidity_sweep,0.5856,take_profit,12
XRP/USDT,2024-09-13 12:00:00+00:00,2024-09-13 15:00:00+00:00,0.52423847,0.52036653,7387.53491485,22.8163,0.59,ranging,mean_reversion,0.9795,take_profit,3
XRP/USDT,2024-09-14 21:00:00+00:00,2024-09-15 03:00:00+00:00,0.52641906,0.53526178,7358.45320265,-70.928,-1.83,ranging,mean_reversion,1.0,stop_loss,6
XRP/USDT,2024-09-15 03:00:00+00:00,2024-09-16 10:00:00+00:00,0.53437036,0.54434371,7243.42199724,-78.1014,-2.02,ranging,mean_reversion,0.7358,stop_loss,31
XRP/USDT,2024-09-16 14:00:00+00:00,2024-09-17 11:00:00+00:00,0.54302159,0.54743698,7122.05567912,-37.2713,-0.96,ranging,liquidity_sweep,0.6175,stop_loss,21
XRP/USDT,2024-09-17 11:00:00+00:00,2024-09-18 02:00:00+00:00,0.54736555,0.55544606,7062.61109652,51.228,1.33,bull_trend,trend,0.6092,take_profit,15
XRP/USDT,2024-09-18 02:00:00+00:00,2024-09-18 07:00:00+00:00,0.55383473,0.54787042,6983.5995738,-47.4228,-1.23,bull_trend,trend,0.7545,stop_loss,5
XRP/USDT,2024-09-18 07:00:00+00:00,2024-09-18 14:00:00+00:00,0.54885836,0.54297586,7043.2561485,-47.1995,-1.22,bull_trend,trend,0.5422,stop_loss,7
XRP/USDT,2024-09-19 15:00:00+00:00,2024-09-23 14:00:00+00:00,0.55926926,0.55340377,6908.55062596,-46.2873,-1.2,bull_trend,trend,0.8278,stop_loss,95
